date,price,volume
2010-07-29,152.58,15657700
2010-07-30,150.82,8792400
2010-08-02,152.74,6523100
2010-08-03,153.19,5648500
2010-08-04,156.41,12283700
2010-08-05,155.92,5680200
2010-08-06,155.18,8082600
2010-08-09,155.4,4209800
2010-08-10,153.9,5861700
2010-08-11,149.25,7734400
2010-08-12,149.42,4949300
2010-08-13,148.08,4218700
2010-08-16,147.76,3760100
2010-08-17,148.59,4391600
2010-08-18,149.2,4460600
2010-08-19,147.05,5290900
2010-08-20,148.24,5276800
2010-08-23,146.74,3729200
2010-08-24,143.95,6372300
2010-08-25,144.68,5638400
2010-08-26,141.81,6818100
2010-08-27,139.75,11252000
2010-08-30,136.66,6205800
2010-08-31,136.93,7064100
2010-09-01,139.74,6897700
2010-09-02,139.78,4992000
2010-09-03,147.29,13588500
2010-09-07,145.21,6211300
2010-09-08,147.54,8310300
2010-09-09,149.14,6729800
2010-09-10,150.39,4417200
2010-09-13,154.37,7653600
2010-09-14,152.53,5688200
2010-09-15,152.56,5698200
2010-09-16,152.23,4388600
2010-09-17,150.98,4835600
2010-09-20,151.9,5640500
2010-09-21,151.4,6876000
2010-09-22,148.07,8986100
2010-09-23,144.91,9152400
2010-09-24,147.28,5623700
2010-09-27,146,5205900
2010-09-28,145.01,5504800
2010-09-29,144.42,6944900
2010-09-30,144.58,6854400
2010-10-01,147.7,7439800
2010-10-04,146.57,5866700
2010-10-05,149.57,8724700
2010-10-06,150.84,6330600
2010-10-07,151.11,4471500
2010-10-08,152.66,5225100
2010-10-11,152.2,4454400
2010-10-12,155.21,6378000
2010-10-13,154.73,5626200
2010-10-14,151.59,6891100
2010-10-15,150.69,6901500
2010-10-18,153.7,6972300
2010-10-19,156.72,14491200
2010-10-20,159.6,10631200
2010-10-21,159.3,6350900
2010-10-22,157.76,4051700
2010-10-25,157.39,5728300
2010-10-26,158.29,4068500
2010-10-27,160.15,6570900
2010-10-28,163.24,9918800
2010-10-29,161.13,4536600
2010-11-01,161.57,4514400
2010-11-02,162.82,3332400
2010-11-03,162.63,4462800
2010-11-04,166.39,8162600
2010-11-05,171.07,11989300
2010-11-08,169.2,5516100
2010-11-09,166.55,7343900
2010-11-10,167.22,6328100
2010-11-11,167.71,3931500
2010-11-12,165.83,4735600
2010-11-15,167.22,5199000
2010-11-16,165.1,5914100
2010-11-17,164.89,3726300
2010-11-18,167.35,4987500
2010-11-19,166.67,4584500
2010-11-22,161.05,11364000
2010-11-23,157.78,7315000
2010-11-24,160.26,4258200
2010-11-26,158.22,1876900
2010-11-29,159.28,4819900
2010-11-30,156.14,5416900
2010-12-01,158.45,6024000
2010-12-02,162.5,7208600
2010-12-03,162.31,4658000
2010-12-06,162.65,3686300
2010-12-07,161.59,5527700
2010-12-08,166.14,5259500
2010-12-09,166.45,5746400
2010-12-10,168.47,4543600
2010-12-13,169.48,5325200
2010-12-14,167.33,4892700
2010-12-15,165.21,4358100
2010-12-16,164.46,4164400
2010-12-17,164.04,5343000
2010-12-20,166.05,3719100
2010-12-21,168.23,4546900
2010-12-22,169.6,3858500
2010-12-23,167.6,2494000
2010-12-27,169.83,2715000
2010-12-28,169.19,2862900
2010-12-29,167.63,3329800
2010-12-30,167.64,1745400
2010-12-31,168.16,1636300
2011-01-03,173.05,5717100
2011-01-04,173.08,3335500
2011-01-05,174,4140600
2011-01-06,172.21,5375200
2011-01-07,170.69,4916100
2011-01-10,169.76,3650300
2011-01-11,169.36,4572300
2011-01-12,171.67,5592900
2011-01-13,171.57,3183800
2011-01-14,175,5885100
2011-01-18,174.68,4981200
2011-01-19,166.49,13372700
2011-01-20,165.69,8914900
2011-01-21,166.2,5876500
2011-01-24,166.3,4624300
2011-01-25,161.98,11259800
2011-01-26,161.31,6738000
2011-01-27,164.03,6036000
2011-01-28,161.77,4570000
2011-01-31,163.62,3792800
2011-02-01,165.33,4138400
2011-02-02,165.05,2986200
2011-02-03,164.64,4710400
2011-02-04,164.83,3354500
2011-02-07,167.13,5036700
2011-02-08,168.55,4718700
2011-02-09,166.01,5663900
2011-02-10,165.34,4265800
2011-02-11,166.66,4257100
2011-02-14,167.52,3547200
2011-02-15,167.91,4025900
2011-02-16,168.81,4606300
2011-02-17,167.16,4448100
2011-02-18,168.04,3728100
2011-02-22,162.94,5448200
2011-02-23,163.09,4560400
2011-02-24,163.44,4619300
2011-02-25,165.12,4636200
2011-02-28,163.78,4235200
2011-03-01,161.31,7015500
2011-03-02,161.69,4658400
2011-03-03,164.49,4581200
2011-03-04,161,7810800
2011-03-07,159.15,7004100
2011-03-08,161.3,4845900
2011-03-09,162.35,4125200
2011-03-10,160.27,4563400
2011-03-11,160.68,2883900
2011-03-14,158.43,4376100
2011-03-15,157.25,5243600
2011-03-16,154.38,7223400
2011-03-17,155.75,5293900
2011-03-18,159.96,10170600
2011-03-21,160.21,4663300
2011-03-22,160.79,3538900
2011-03-23,159.53,3603300
2011-03-24,159.91,2734400
2011-03-25,157.97,4020700
2011-03-28,156.47,3686800
2011-03-29,158.47,3769400
2011-03-30,159.07,2967200
2011-03-31,158.6,3317700
2011-04-01,160.23,3787900
2011-04-04,158.9,2816800
2011-04-05,158.91,3173700
2011-04-06,161.89,4198700
2011-04-07,162.4,4589200
2011-04-08,160.96,3280800
2011-04-11,161.47,3126900
2011-04-12,160.42,3328100
2011-04-13,160.17,5145000
2011-04-14,155.79,7982300
2011-04-15,155.13,5608300
2011-04-18,153.78,5992900
2011-04-19,151.86,13463800
2011-04-20,152.7,7181300
2011-04-21,153.51,3977500
2011-04-25,152.19,3711600
2011-04-26,153.27,4400000
2011-04-27,152.86,4207000
2011-04-28,150.6,5906700
2011-04-29,151.01,6075500
2011-05-02,151.3,4362700
2011-05-03,151.87,3557400
2011-05-04,151.52,3768000
2011-05-05,150.41,4100200
2011-05-06,150.1,5429300
2011-05-09,149.12,3152400
2011-05-10,150.4,4033800
2011-05-11,147.88,5310500
2011-05-12,142.75,20659200
2011-05-13,141.46,14256700
2011-05-16,140.6,6458800
2011-05-17,140.81,7071400
2011-05-18,140.84,4768900
2011-05-19,139.34,7331500
2011-05-20,134.99,11284500
2011-05-23,135.84,8406500
2011-05-24,136.34,6605300
2011-05-25,136.24,6528800
2011-05-26,136.26,5332300
2011-05-27,138.66,5275700
2011-05-31,140.73,7023200
2011-06-01,136.17,6768100
2011-06-02,134.38,12423400
2011-06-03,135.33,5457600
2011-06-06,133.9,5287800
2011-06-07,132.99,6191500
2011-06-08,131.59,6795100
2011-06-09,133.53,4498100
2011-06-10,135.92,7556800
2011-06-13,137.53,5272900
2011-06-14,137.1,5849900
2011-06-15,134.85,5715200
2011-06-16,136.09,5230700
2011-06-17,137.23,6758300
2011-06-20,135.14,4019900
2011-06-21,135.96,4213300
2011-06-22,134.52,4224400
2011-06-23,132.36,6706600
2011-06-24,130.91,5774800
2011-06-27,130.71,5831800
2011-06-28,129.26,8056000
2011-06-29,132.53,8170800
2011-06-30,133.09,4980900
2011-07-01,136.65,5103500
2011-07-05,134.5,4458300
2011-07-06,133.89,3029100
2011-07-07,135.01,3857500
2011-07-08,134.08,4141600
2011-07-11,132.02,4722900
2011-07-12,130.31,4330900
2011-07-13,129.92,4410500
2011-07-14,129.89,5357200
2011-07-15,130.16,5255100
2011-07-18,129.33,5836500
2011-07-19,128.49,15297700
2011-07-20,132.75,8578300
2011-07-21,135.58,7671000
2011-07-22,135.49,4925500
2011-07-25,136.85,5856700
2011-07-26,137.6,5464700
2011-07-27,134.72,5250000
2011-07-28,135.84,4429700
2011-07-29,134.97,5340300
2011-08-01,134.15,5880700
2011-08-02,131.23,7594500
2011-08-03,132.08,6499400
2011-08-04,126.23,8193300
2011-08-05,125.18,11167300
2011-08-08,117.66,17378000
2011-08-09,122.73,15913400
2011-08-10,110.34,18592000
2011-08-11,118.1,11842200
2011-08-12,116.47,9607900
2011-08-15,119.13,7257200
2011-08-16,116.87,7413100
2011-08-17,117.25,4828600
2011-08-18,113.14,9284600
2011-08-19,111.76,6829000
2011-08-22,106.51,11286600
2011-08-23,106.86,24482500
2011-08-24,110.31,10169800
2011-08-25,109.84,11939500
2011-08-26,111.75,7355700
2011-08-29,116.07,5177900
2011-08-30,115.18,5298800
2011-08-31,116.22,6488100
2011-09-01,112.16,9855500
2011-09-02,107.06,8380900
2011-09-06,104.56,7749300
2011-09-07,108.34,6526400
2011-09-08,104.79,6508800
2011-09-09,102.25,8613700
2011-09-12,102.92,8769600
2011-09-13,104.09,7119200
2011-09-14,104.54,6602200
2011-09-15,107.97,6354500
2011-09-16,107.49,7999300
2011-09-19,104.81,5821600
2011-09-20,102.61,4978100
2011-09-21,97.86,8586100
2011-09-22,93.98,12381300
2011-09-23,95.18,17489100
2011-09-26,99.14,7038600
2011-09-27,99.55,8583800
2011-09-28,96.32,5676800
2011-09-29,99.87,5949200
2011-09-30,94.55,5780200
2011-10-03,90.08,7745200
2011-10-04,94.58,12000000
2011-10-05,94.29,8455400
2011-10-06,97.93,7604000
2011-10-07,92.69,7636900
2011-10-10,96.14,6123500
2011-10-11,96.7,7065300
2011-10-12,99.11,8237900
2011-10-13,96.15,6571500
2011-10-14,96.73,5557400
2011-10-17,96.9,7227800
2011-10-18,102.25,16777200
2011-10-19,100.79,9959400
2011-10-20,100.86,7351200
2011-10-21,102.09,5854800
2011-10-24,103.98,5616600
2011-10-25,100.44,5150100
2011-10-26,106.33,11751700
2011-10-27,114.91,16477900
2011-10-28,115.86,8249500
2011-10-31,109.55,8071700
2011-11-01,103.54,10225400
2011-11-02,106.13,5602800
2011-11-03,107.68,8295100
2011-11-04,105.04,6074600
2011-11-07,105.57,4696900
2011-11-08,108.58,6138600
2011-11-09,99.67,10596500
2011-11-10,99.5,8536500
2011-11-11,101.66,4770400
2011-11-14,99.29,4826400
2011-11-15,99.75,5664100
2011-11-16,95.6,8889900
2011-11-17,92.35,8994900
2011-11-18,91.91,6228700
2011-11-21,91.3,7802900
2011-11-22,89.4,7087400
2011-11-23,87.89,6608600
2011-11-25,88.75,3675000
2011-11-28,90.78,8730600
2011-11-29,88.81,5877300
2011-11-30,95.86,10871200
2011-12-01,94.43,6036600
2011-12-02,97.25,15122900
2011-12-05,99.82,8527400
2011-12-06,101.16,6401800
2011-12-07,105.13,10620400
2011-12-08,99.92,9218200
2011-12-09,101.45,7014600
2011-12-12,98.03,6133300
2011-12-13,95.04,10105700
2011-12-14,93.25,8376300
2011-12-15,91.9,8163200
2011-12-16,90.1,10053500
2011-12-19,87.7,9545300
2011-12-20,90.98,8610800
2011-12-21,92,6422500
2011-12-22,94.42,8280500
2011-12-23,93.79,3919500
2011-12-27,91.9,3672000
2011-12-28,90.12,3917400
2011-12-29,91.01,4290500
2011-12-30,90.43,4182800
2012-01-03,95.36,8645200
2012-01-04,94.74,7406200
2012-01-05,94.58,8131300
2012-01-06,93.42,5940900
2012-01-09,94.69,5018200
2012-01-10,98.33,7682700
2012-01-11,99.76,7223000
2012-01-12,101.21,6858700
2012-01-13,98.96,7615800
2012-01-17,97.68,8041500
2012-01-18,104.31,17960300
2012-01-19,107.68,11480900
2012-01-20,108.74,8439700
2012-01-23,108.19,7091800
2012-01-24,108.87,4543900
2012-01-25,108.27,7927600
2012-01-26,108.56,6909600
2012-01-27,111.77,8403600
2012-01-30,109.73,6356900
2012-01-31,111.47,8028400
2012-02-01,113.45,11333000
2012-02-02,113.39,6624200
2012-02-03,117.53,7454500
2012-02-06,117.39,3421900
2012-02-07,115.98,5727300
2012-02-08,116.15,4958200
2012-02-09,115.88,4769800
2012-02-10,114.12,5849400
2012-02-13,114.53,3990000
2012-02-14,112.87,4870300
2012-02-15,113.17,6111800
2012-02-16,114.74,6372400
2012-02-17,115.91,5182300
2012-02-21,116.63,5320400
2012-02-22,114.36,4508500
2012-02-23,115.8,5609600
2012-02-24,115.87,4877500
2012-02-27,116.23,4370200
2012-02-28,117.11,6448200
2012-02-29,115.14,6650700
2012-03-01,121.13,10485800
2012-03-02,119.96,7044100
2012-03-05,118.63,5612700
2012-03-06,113.67,8161100
2012-03-07,116.4,5595000
2012-03-08,117.17,4784100
2012-03-09,117.29,5000600
2012-03-12,116.99,4060000
2012-03-13,124.54,11884700
2012-03-14,120.37,14837200
2012-03-15,123.06,7245600
2012-03-16,122.93,7425700
2012-03-19,124.3,8020700
2012-03-20,126.02,8247000
2012-03-21,125.99,4820500
2012-03-22,124.74,5028400
2012-03-23,126.18,5160600
2012-03-26,128.07,4444000
2012-03-27,126.33,5447000
2012-03-28,126.36,5187900
2012-03-29,123.76,5538800
2012-03-30,124.37,4651400
2012-04-02,124.9,4084700
2012-04-03,122.71,5594800
2012-04-04,119.96,5633800
2012-04-05,118,6103700
2012-04-09,117.02,4043300
2012-04-10,114.56,5770400
2012-04-11,115.93,4177500
2012-04-12,120.39,5514600
2012-04-13,115.09,6368200
2012-04-16,117.73,7137600
2012-04-17,116.86,12894400
2012-04-18,115.33,6637400
2012-04-19,113.6,9240300
2012-04-20,112.44,5369600
2012-04-23,111.75,7047600
2012-04-24,114.11,4701900
2012-04-25,113.98,5080600
2012-04-26,114.56,4587600
2012-04-27,114.41,4008400
2012-04-30,115.15,4240300
2012-05-01,115.33,4308600
2012-05-02,113.77,3956400
2012-05-03,111.53,4854800
2012-05-04,108.99,5500100
2012-05-07,110.04,3267400
2012-05-08,109.37,4065900
2012-05-09,107.29,4777100
2012-05-10,106.32,4694200
2012-05-11,102.13,10631800
2012-05-14,99.77,10075600
2012-05-15,99.87,5656700
2012-05-16,98.2,5797200
2012-05-17,97.08,6375200
2012-05-18,95.49,7184700
2012-05-21,96.51,5314700
2012-05-22,97.53,5839700
2012-05-23,98.04,5469700
2012-05-24,96.86,5177300
2012-05-25,96.7,3096000
2012-05-29,97.86,4528000
2012-05-30,94.61,5713200
2012-05-31,95.7,4833000
2012-06-01,92.64,5384700
2012-06-04,91,5332600
2012-06-05,92.21,4682900
2012-06-06,94.96,6399600
2012-06-07,94,6068400
2012-06-08,94.54,3366700
2012-06-11,92.8,4941700
2012-06-12,94.04,3668500
2012-06-13,92.72,4694700
2012-06-14,93.82,4461000
2012-06-15,95.66,6186200
2012-06-18,93.63,4081400
2012-06-19,96.37,5295200
2012-06-20,96.55,4941300
2012-06-21,93.9,5577700
2012-06-22,93.63,6720200
2012-06-25,91.22,4211300
2012-06-26,91.03,4248000
2012-06-27,93.27,3576100
2012-06-28,93.49,4413500
2012-06-29,95.86,6245300
2012-07-02,97.13,3515900
2012-07-03,98.6,2251100
2012-07-05,95.92,3736900
2012-07-06,95.47,3312800
2012-07-09,94.47,4121300
2012-07-10,94.25,3668600
2012-07-11,95.13,4516400
2012-07-12,94.02,3187000
2012-07-13,97.43,4592400
2012-07-16,97.68,4503000
2012-07-17,97.98,9502200
2012-07-18,96.51,4443200
2012-07-19,95,6164100
2012-07-20,94.16,5543900
2012-07-23,93.16,4761200
2012-07-24,94.47,5301700
2012-07-25,95.96,4578900
2012-07-26,98.06,5077400
2012-07-27,101.64,6397200
2012-07-30,100.88,3659600
2012-07-31,100.9,3664000
2012-08-01,100.09,3092800
2012-08-02,97.81,3980200
2012-08-03,100.98,3283100
2012-08-06,102.02,2768700
2012-08-07,103.24,3845000
2012-08-08,102.5,2351100
2012-08-09,103.6,2850200
2012-08-10,103.02,3121600
2012-08-13,103.61,2008600
2012-08-14,103.26,3148200
2012-08-15,103.13,2452500
2012-08-16,103.49,2417900
2012-08-17,103.6,2509700
2012-08-20,105.28,3860800
2012-08-21,105.32,4459800
2012-08-22,104.67,4202400
2012-08-23,104.08,3583100
2012-08-24,104.96,3527100
2012-08-27,105.12,2466800
2012-08-28,105.03,2611100
2012-08-29,105.53,2266900
2012-08-30,104.72,2823700
2012-08-31,105.72,3264100
2012-09-04,106.41,3249200
2012-09-05,109.94,6371600
2012-09-06,113.54,6521500
2012-09-07,116.33,6137100
2012-09-10,114.68,4225100
2012-09-11,116.69,3898500
2012-09-12,118.24,4233700
2012-09-13,120.67,5261600
2012-09-14,121.36,6187700
2012-09-17,119.9,3598300
2012-09-18,119.88,3033300
2012-09-19,119.02,4818300
2012-09-20,117.63,4448100
2012-09-21,116.72,8188700
2012-09-24,116.6,3697500
2012-09-25,113.5,4547700
2012-09-26,113.08,5185100
2012-09-27,115.23,3898900
2012-09-28,113.68,3653700
2012-10-01,116.86,5338600
2012-10-02,117.25,3681300
2012-10-03,117.91,3036400
2012-10-04,119.9,3743200
2012-10-05,119.31,3938300
2012-10-08,119.46,2140400
2012-10-09,119.63,3260600
2012-10-10,120.08,2829600
2012-10-11,121.99,4707200
2012-10-12,120.2,4054900
2012-10-15,124.5,6412000
2012-10-16,123.22,10115900
2012-10-17,124.92,6712400
2012-10-18,125.15,5375100
2012-10-19,123.62,5876400
2012-10-22,122.77,3643000
2012-10-23,119,5818500
2012-10-24,119.77,3662000
2012-10-25,119.72,4128800
2012-10-26,119.44,3960900
2012-10-31,122.39,3679700
2012-11-01,124.85,3336200
2012-11-02,123.25,3188800
2012-11-05,124.08,2568700
2012-11-06,126.25,3986000
2012-11-07,117.98,7075800
2012-11-08,115.27,6252100
2012-11-09,116.15,4823100
2012-11-12,117.24,2453600
2012-11-13,116.47,3156600
2012-11-14,114.24,3885700
2012-11-15,115.44,3702900
2012-11-16,115.84,4515900
2012-11-19,118.3,3868600
2012-11-20,118.09,3304000
2012-11-21,117.7,2075200
2012-11-23,120.31,1977500
2012-11-26,120.94,3371000
2012-11-27,118.41,3875200
2012-11-28,119.33,3811200
2012-11-29,118.73,2980800
2012-11-30,117.79,4264300
2012-12-03,118.4,3613900
2012-12-04,116.58,3591600
2012-12-05,117.13,3283000
2012-12-06,117.2,2330900
2012-12-07,116.57,3960500
2012-12-10,117.01,3331900
2012-12-11,118.86,5696500
2012-12-12,118.09,5372400
2012-12-13,118.5,3329100
2012-12-14,119.36,3717200
2012-12-17,123.49,5476700
2012-12-18,127.77,8040300
2012-12-19,127.2481,5525400
2012-12-20,129.72,4402500
2012-12-21,128.44,6393300
2012-12-24,127.54,1359300
2012-12-26,127.16,2210100
2012-12-27,126.67,3263500
2012-12-28,125.52,1859200
2012-12-31,127.56,3623000
2013-01-02,131.66,4449000
2013-01-03,130.94,4584600
2013-01-04,134.51,5234600
2013-01-07,134.26,3556900
2013-01-08,133.05,2760200
2013-01-09,134.32,3666500
2013-01-10,137.37,5960700
2013-01-11,137.13,3211700
2013-01-14,136.13,2855800
2013-01-15,135.59,4322800
2013-01-16,141.09,10650800
2013-01-17,141.01,6596000
2013-01-18,144.45,7349000
2013-01-22,145.95,5158400
2013-01-23,145.56,3948700
2013-01-24,144.96,4638200
2013-01-25,144.46,4639400
2013-01-28,144.15,3045600
2013-01-29,147.1,4519800
2013-01-30,147.15,4083100
2013-01-31,147.86,3680900
2013-02-01,149.9,4563800
2013-02-04,147.52,4679400
2013-02-05,150.45,4219200
2013-02-06,151.12,3940600
2013-02-07,150.26,4890800
2013-02-08,151.6,3612300
2013-02-11,152.24,3751400
2013-02-12,154.11,4309000
2013-02-13,154.52,4369100
2013-02-14,155.93,5035800
2013-02-15,154.99,4254400
2013-02-19,158.65,5103400
2013-02-20,155.18,5029700
2013-02-21,150.88,8318000
2013-02-22,154.09,4772700
2013-02-25,147.65,6294200
2013-02-26,148,5686600
2013-02-27,151.65,4695000
2013-02-28,149.76,4956000
2013-03-01,150.53,4538400
2013-03-04,152.18,3209200
2013-03-05,152.96,4589300
2013-03-06,154.13,3593200
2013-03-07,156.62,3886300
2013-03-08,152.98,6615000
2013-03-11,153.3,3586400
2013-03-12,151.85,3432200
2013-03-13,151.91,3356400
2013-03-14,154.02,3886600
2013-03-15,154.84,7301200
2013-03-18,151.95,3788100
2013-03-19,148.84,4726900
2013-03-20,150.13,2883800
2013-03-21,145.38,4704000
2013-03-22,146.6,3456800
2013-03-25,146.11,3775400
2013-03-26,146.54,3860400
2013-03-27,147.84,3964800
2013-03-28,147.15,3701300
2013-04-01,146.04,2581100
2013-04-02,146.68,3374100
2013-04-03,143.41,4373300
2013-04-04,142.99,3423800
2013-04-05,143.69,3864300
2013-04-08,143.82,2908700
2013-04-09,146.52,3262800
2013-04-10,149.46,3127600
2013-04-11,149.07,2951800
2013-04-12,149.12,3131400
2013-04-15,146.46,5554900
2013-04-16,144.1,8274400
2013-04-17,140.6,6361500
2013-04-18,138.6,4819700
2013-04-19,138.72,3962600
2013-04-22,139.52,3187100
2013-04-23,142.94,3698200
2013-04-24,143.93,2785200
2013-04-25,144.76,2637400
2013-04-26,144.11,2235200
2013-04-29,145.11,2715300
2013-04-30,146.07,2586300
2013-05-01,142.61,3509000
2013-05-02,143.67,4331900
2013-05-03,145.37,4018800
2013-05-06,148.45,3740400
2013-05-07,149.32,3137600
2013-05-08,150.26,3519200
2013-05-09,148.54,2819500
2013-05-10,149.1,2632400
2013-05-13,149.63,2975200
2013-05-14,154.52,5825300
2013-05-15,155.61,4177800
2013-05-16,154.47,3233800
2013-05-17,158.18,4177000
2013-05-20,158.9,4010100
2013-05-21,160.73,4077900
2013-05-22,159.34,6176200
2013-05-23,157.41,5619800
2013-05-24,158.72,3317100
2013-05-28,160.7,4471200
2013-05-29,162.87,4969100
2013-05-30,164.35,4336200
2013-05-31,162.08,4404800
2013-06-03,163.56,4557300
2013-06-04,161.68,3977300
2013-06-05,158.3,4138300
2013-06-06,159.68,3243900
2013-06-07,166.01,5690300
2013-06-10,167.49,3914200
2013-06-11,163.31,3858100
2013-06-12,161.86,3243300
2013-06-13,165.82,3768500
2013-06-14,162.92,2970600
2013-06-17,164.11,2628300
2013-06-18,164.15,2060700
2013-06-19,161.56,3557100
2013-06-20,155.41,6488600
2013-06-21,154.25,5390200
2013-06-24,150.78,4013200
2013-06-25,153.06,3274600
2013-06-26,151.66,3580400
2013-06-27,153.51,2654900
2013-06-28,151.25,3011300
2013-07-01,151.75,2496100
2013-07-02,150.92,3091600
2013-07-03,150.43,1267700
2013-07-05,153.24,2243700
2013-07-08,153.81,2699100
2013-07-09,156.94,3127100
2013-07-10,155.83,2430100
2013-07-11,157.71,2965700
2013-07-12,160.11,2844600
2013-07-15,163,4129900
2013-07-16,160.24,5972700
2013-07-17,161.5,3715000
2013-07-18,164.06,3462700
2013-07-19,164.36,3329700
2013-07-22,166.25,2741100
2013-07-23,166.26,2545400
2013-07-24,165.04,2548100
2013-07-25,165.91,2236200
2013-07-26,165.26,2372200
2013-07-29,163.17,2823600
2013-07-30,162.43,2553300
2013-07-31,164.03,3700300
2013-08-01,167.49,3251900
2013-08-02,167.62,1866700
2013-08-05,168.32,2618400
2013-08-06,164.78,3598500
2013-08-07,163.45,2131000
2013-08-08,162.84,2818400
2013-08-09,162.13,2012000
2013-08-12,161.69,1982000
2013-08-13,163.71,2309600
2013-08-14,163.34,1667400
2013-08-15,160.75,2206900
2013-08-16,160.66,2024300
2013-08-19,158.63,2228400
2013-08-20,159.56,2288700
2013-08-21,157.11,3053800
2013-08-22,159.41,2302700
2013-08-23,158.65,1495800
2013-08-26,157.9,1885200
2013-08-27,153.23,3672000
2013-08-28,152.97,2343200
2013-08-29,153.63,2133000
2013-08-30,152.13,2234000
2013-09-03,154.76,2464800
2013-09-04,155.74,2194200
2013-09-05,156.17,2443900
2013-09-06,156.66,2464000
2013-09-09,159.49,2150400
2013-09-10,165.14,5265900
2013-09-11,165.06,2233100
2013-09-12,163.35,2690000
2013-09-13,164,2231500
2013-09-16,167.03,3553100
2013-09-17,167.42,2653700
2013-09-18,168.06,3422400
2013-09-19,167.78,3534700
2013-09-20,169.75,20410100
2013-09-23,165.25,4816200
2013-09-24,162.97,3422600
2013-09-25,162.31,3614600
2013-09-26,162.29,2711400
2013-09-27,159.85,3679100
2013-09-30,158.21,2803600
2013-10-01,159,2465300
2013-10-02,158.67,2431000
2013-10-03,156.85,2949500
2013-10-04,156.55,2984500
2013-10-07,154.25,2618000
2013-10-08,153.05,2917200
2013-10-09,154.44,3227500
2013-10-10,158.01,3639000
2013-10-11,160,3124900
2013-10-14,159.46,2428100
2013-10-15,157.63,3038000
2013-10-16,162.25,3649300
2013-10-17,158.32,7522100
2013-10-18,158.69,4982100
2013-10-21,159.77,2695400
2013-10-22,159.25,3239400
2013-10-23,157.74,2735800
2013-10-24,159.96,2591000
2013-10-25,162.09,3721000
2013-10-28,161.45,3341500
2013-10-29,162.11,3702100
2013-10-30,162.05,2344200
2013-10-31,160.86,2785000
2013-11-01,162.05,2738400
2013-11-04,163.16,1711000
2013-11-05,161.95,2529400
2013-11-06,163.52,3593700
2013-11-07,159.64,3490300
2013-11-08,163.17,3856000
2013-11-11,163.84,2289000
2013-11-12,162.89,2239600
2013-11-13,162.94,3398300
2013-11-14,163.2,3648200
2013-11-15,164.4,2667200
2013-11-18,165.68,3555000
2013-11-19,166.6,2691900
2013-11-20,165,2793100
2013-11-21,167.07,3158500
2013-11-22,168.1,2680500
2013-11-25,169.48,3101700
2013-11-26,168.04,2953400
2013-11-27,168.22,2285300
2013-11-29,168.94,2018700
2013-12-02,169.72,3121100
2013-12-03,168.05,3288200
2013-12-04,168.7,2328200
2013-12-05,165.56,3564100
2013-12-06,167.21,2708500
2013-12-09,167.67,2589500
2013-12-10,169.73,4235400
2013-12-11,167.6,2977100
2013-12-12,168.33,2911900
2013-12-13,168.39,2490600
2013-12-16,170.95,2980000
2013-12-17,170.49,2856700
2013-12-18,174.84,4509600
2013-12-19,174.77,3094400
2013-12-20,175.16,3754300
2013-12-23,176.47,1585300
2013-12-24,176.16,781300
2013-12-26,176.45,1320100
2013-12-27,176.35,1716900
2013-12-30,175.73,1241000
2013-12-31,177.26,1663900
2014-01-02,176.89,1982100
2014-01-03,178.15,2147400
2014-01-06,179.37,2954000
2014-01-07,178.29,2734700
2014-01-08,178.44,2208600
2014-01-09,177.4,2149500
2014-01-10,178.39,2506500
2014-01-13,175.88,2823800
2014-01-14,176.6,2208800
2014-01-15,178.75,3540200
2014-01-16,175.17,4712200
2014-01-17,176.28,3451000
2014-01-21,173.2,5141200
2014-01-22,173.68,2476900
2014-01-23,170.75,3977700
2014-01-24,167.64,4156200
2014-01-27,164.69,5589600
2014-01-28,166.25,3170400
2014-01-29,163.9,3473700
2014-01-30,165.84,2829400
2014-01-31,164.12,3415500
2014-02-03,159.82,5079700
2014-02-04,161.76,3346600
2014-02-05,160.42,3212900
2014-02-06,161.75,3798000
2014-02-07,161.93,4879900
2014-02-10,161,4321700
2014-02-11,164.39,4996300
2014-02-12,163.5,3046600
2014-02-13,164.06,3119600
2014-02-14,163.72,3287900
2014-02-18,164.65,3399900
2014-02-19,163.26,3669700
2014-02-20,164.5,2631900
2014-02-21,164.5,2594500
2014-02-24,166.54,3242900
2014-02-25,163.48,3682300
2014-02-26,162.8,3978300
2014-02-27,165.38,3806600
2014-02-28,166.45,4291500
2014-03-03,164.74,3122900
2014-03-04,168.73,3400500
2014-03-05,171.9,4451200
2014-03-06,172.6,3403500
2014-03-07,174.26,4088900
2014-03-10,173.51,2179100
2014-03-11,169.89,3832300
2014-03-12,169.72,2550000
2014-03-13,166.7,3421400
2014-03-14,165.35,2762100
2014-03-17,166.84,3198000
2014-03-18,168.09,1941300
2014-03-19,168.18,3534100
2014-03-20,169.22,3950500
2014-03-21,166.95,4779100
2014-03-24,165.72,2723000
2014-03-25,163.25,4437500
2014-03-26,161.73,2590300
2014-03-27,162.29,3890200
2014-03-28,162.3,2630500
2014-03-31,163.85,2494300
2014-04-01,165.92,3325500
2014-04-02,167.27,2407600
2014-04-03,166.09,2337300
2014-04-04,163.24,3262500
2014-04-07,158.56,4650800
2014-04-08,156.56,6839900
2014-04-09,158.16,4010000
2014-04-10,155.98,4806600
2014-04-11,152.72,6460700
2014-04-14,154.74,3053700
2014-04-15,154.92,3639600
