발생년월일시,발생분,주야,요일,사망자수,중상자수,경상자수,발생지시도,발생지시군구,사고유형_대분류,사고유형,법규위반,도로형태_대분류,당사자종별_1당_대분류,당사자종별_2당_대분류
2016112218,0,야간,화,1,0,0,부산,기장군,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016103021,48,야간,일,1,0,0,경기,안양시,차량단독,도로이탈 기타,안전운전 의무 불이행,단일로,이륜차,
2016110413,15,주간,금,1,1,0,경기,포천시,차대차,정면충돌,중앙선 침범,단일로,화물차,건설기계
2016110114,20,주간,화,1,0,0,전남,완도군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,이륜차,
2016103106,10,주간,월,1,0,0,강원,고성군,차대사람,횡단중,과속,교차로,승용차,보행자
2016110118,25,야간,화,1,0,0,경남,창원시(통합),차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016121014,40,주간,토,1,0,0,전북,고창군,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,승용차,보행자
2016121117,0,주간,일,1,0,0,경기,안산시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승용차,
2016120808,14,주간,목,1,0,0,충남,당진시,차대차,기타,중앙선 침범,단일로,화물차,건설기계
2016120907,0,주간,금,1,0,0,강원,태백시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,특수차,
2016120822,45,야간,목,1,0,0,충남,아산시,차대사람,횡단중,보행자 보호의무 위반,교차로,승용차,보행자
2016121604,30,야간,금,1,0,0,부산,사상구,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016121818,15,야간,일,1,0,0,경남,하동군,차대사람,차도통행중,안전운전 의무 불이행,기타/불명,승용차,보행자
2016121222,35,야간,월,1,0,0,전남,여수시,차대사람,횡단중,과속,단일로,승용차,보행자
2016121419,15,야간,수,1,0,0,울산,울주군,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016121518,44,야간,목,1,1,3,충북,청주시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,승용차
2016121604,20,야간,금,1,2,0,경남,진주시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,화물차
2016122011,35,주간,화,1,0,0,서울,구로구,차대차,기타,안전운전 의무 불이행,단일로,자전거,승합차
2016121306,54,주간,화,1,0,0,대구,달서구,차대사람,횡단중,과속,교차로,승용차,보행자
2016121502,0,야간,목,1,2,2,경기,부천시,차대차,정면충돌,중앙선 침범,단일로,승용차,승용차
2016100103,15,야간,토,3,2,4,대구,달서구,차대차,측면직각충돌,신호위반,교차로,승용차,승용차
2016111020,35,야간,목,1,0,0,대구,수성구,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016111214,33,주간,토,1,0,0,대구,서구,차대차,측면직각충돌,부당한 회전,단일로,자전거,화물차
2016111802,41,야간,금,2,1,0,경기,부천시,차대차,정면충돌,신호위반,교차로,화물차,승용차
2016111217,21,주간,토,1,0,0,전북,김제시,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016111812,0,주간,금,1,1,0,충남,천안시,차대차,진행중 추돌,안전거리 미확보,교차로,승합차,승용차
2016111917,57,주간,토,1,0,0,강원,횡성군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,농기계
2016111302,40,야간,일,1,0,0,전북,전주시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016111518,35,야간,화,1,1,2,경북,영주시,차대차,측면직각충돌,신호위반,교차로,승용차,승용차
2016112706,30,주간,일,1,2,0,경기,화성시,차대차,기타,안전운전 의무 불이행,고가도로위,승용차,화물차
2016112615,20,주간,토,1,0,0,경북,예천군,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016112003,35,야간,일,1,0,0,대구,서구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016112012,15,주간,일,1,1,2,전남,화순군,차대차,측면직각충돌,신호위반,교차로,특수차,승용차
2016112404,55,야간,목,1,1,0,경남,거제시,차대차,측면직각충돌,신호위반,교차로,이륜차,승용차
2016103106,35,주간,월,1,3,1,서울,강남구,차대차,정면충돌,신호위반,교차로,승용차,승용차
2016110408,20,주간,금,1,0,0,전북,임실군,차대차,측면직각충돌,교차로 통행방법 위반,교차로,화물차,이륜차
2016103118,20,야간,월,1,0,0,충남,청양군,차대사람,기타,안전운전 의무 불이행,교차로,화물차,보행자
2016103002,34,야간,일,1,1,0,서울,중구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016102922,47,야간,토,1,0,0,전북,군산시,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016121110,10,주간,일,1,0,0,경기,수원시,차대차,기타,안전운전 의무 불이행,교차로,승용차,승용차
2016111317,48,주간,일,1,1,0,전남,고흥군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,농기계
2016112210,20,주간,화,1,0,0,강원,삼척시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016112610,38,주간,토,1,1,1,전북,익산시,차대차,측면직각충돌,중앙선 침범,단일로,승용차,화물차
2016112608,20,주간,토,2,1,2,전북,정읍시,차대차,측면직각충돌,직진 및 우회전차의 통행방해,교차로,화물차,승용차
2016111917,50,주간,토,1,0,0,대전,서구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016111911,55,주간,토,1,2,0,경남,창녕군,차대차,정면충돌,중앙선 침범,단일로,화물차,화물차
2016112011,35,주간,일,1,0,0,대구,수성구,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016110406,38,주간,금,1,0,0,경기,고양시,차대사람,횡단중,과속,교차로,승용차,보행자
2016102919,0,야간,토,1,0,0,인천,강화군,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,승용차,보행자
2016110306,24,주간,목,1,0,0,경기,오산시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,건설기계
2016110504,0,야간,토,1,0,0,충북,청주시,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016121620,15,야간,금,1,0,0,부산,사상구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016121916,10,주간,월,1,0,1,경북,의성군,차대차,정면충돌,중앙선 침범,교차로,화물차,화물차
2016121911,30,주간,월,1,0,0,경북,상주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,화물차,
2016121905,27,야간,월,1,0,1,광주,북구,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016122501,0,야간,일,1,0,0,경기,안성시,차량단독,주/정차차량 충돌,안전운전 의무 불이행,교차로,승용차,승합차
2016122521,50,야간,일,1,0,0,경기,수원시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016122118,5,야간,수,1,0,0,세종,세종,차대사람,기타,안전운전 의무 불이행,기타/불명,승합차,보행자
2016122820,46,야간,수,1,0,0,경남,함안군,차대사람,기타,안전운전 의무 불이행,교차로,승용차,보행자
2016122405,55,야간,토,1,0,0,대전,유성구,차대사람,횡단중,신호위반,교차로,승용차,보행자
2016100319,50,야간,월,1,0,0,전북,전주시,차대차,측면직각충돌,안전운전 의무 불이행,교차로,자전거,승용차
2016110918,0,야간,수,1,0,0,전남,화순군,차대사람,기타,안전운전 의무 불이행,교차로,화물차,보행자
2016110913,10,주간,수,1,0,0,전남,여수시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016110519,40,야간,토,1,0,0,서울,마포구,차대차,정면충돌,신호위반,교차로,이륜차,승용차
2016111010,10,주간,목,1,0,0,전남,장성군,차량단독,전도전복,안전운전 의무 불이행,단일로,특수차,
2016111610,30,주간,수,1,1,0,충남,청양군,차대사람,기타,안전운전 의무 불이행,단일로,화물차,보행자
2016111222,20,야간,토,1,0,0,경기,용인시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016111620,8,야간,수,1,0,0,경북,청도군,차대사람,차도통행중,안전운전 의무 불이행,단일로,화물차,보행자
2016111711,30,주간,목,1,0,0,충남,당진시,차대사람,길가장자리구역통행중,안전운전 의무 불이행,교차로,화물차,보행자
2016111408,40,주간,월,1,0,0,경북,영천시,차대사람,횡단중,안전운전 의무 불이행,단일로,화물차,보행자
2016112614,9,주간,토,1,0,0,울산,중구,차대차,진행중 추돌,안전운전 의무 불이행,교차로,이륜차,승용차
2016112621,50,야간,토,3,0,0,경북,안동시,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016100800,18,야간,토,2,0,0,충북,단양군,차대차,측면직각충돌,안전운전 의무 불이행,교차로,승용차,승합차
2016101421,11,야간,금,1,0,0,경남,양산시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016101315,20,주간,목,1,0,0,강원,횡성군,차대차,기타,안전운전 의무 불이행,단일로,승합차,자전거
2016101316,25,주간,목,1,0,0,대구,북구,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,화물차,보행자
2016101019,5,야간,월,1,1,2,경북,안동시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,농기계
2016102006,25,주간,목,1,0,0,인천,부평구,차대사람,기타,안전운전 의무 불이행,교차로,화물차,보행자
2016101808,40,주간,화,1,0,0,경남,통영시,차대사람,횡단중,신호위반,단일로,승합차,보행자
2016102000,20,야간,목,1,0,1,부산,수영구,차대차,측면직각충돌,안전운전 의무 불이행,교차로,원동기장치자전거,승용차
2016101618,35,야간,일,1,0,0,전남,순천시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016101521,35,야간,토,1,0,0,경기,남양주시,차대차,기타,신호위반,교차로,화물차,화물차
2016091520,0,야간,목,1,0,0,충남,공주시,차대사람,횡단중,안전운전 의무 불이행,단일로,화물차,보행자
2016091519,5,야간,목,1,2,9,전남,영광군,차대차,정면충돌,중앙선 침범,단일로,농기계,승용차
2016092115,40,주간,수,1,0,0,충북,옥천군,차량단독,전도전복,안전운전 의무 불이행,단일로,원동기장치자전거,
2016092611,5,주간,월,1,0,0,서울,종로구,차대사람,차도통행중,안전운전 의무 불이행,교차로,승용차,보행자
2016092617,27,주간,월,1,4,1,충남,부여군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,승합차
2016092500,25,야간,일,1,0,0,부산,사상구,차대사람,횡단중,과속,단일로,승용차,보행자
2016092522,45,야간,일,1,0,1,경남,양산시,차대차,측면직각충돌,신호위반,교차로,승용차,승용차
2016092707,15,주간,화,1,0,0,전북,익산시,차대차,정면충돌,교차로 통행방법 위반,교차로,원동기장치자전거,화물차
2016092505,15,야간,일,1,0,1,충북,충주시,차대사람,횡단중,안전운전 의무 불이행,단일로,원동기장치자전거,보행자
2016090512,20,주간,월,1,0,0,경남,창녕군,차량단독,도로이탈 기타,안전운전 의무 불이행,단일로,자전거,
2016090122,45,야간,목,1,0,0,전북,김제시,차대사람,횡단중,과속,단일로,화물차,보행자
2016090511,42,주간,월,1,0,1,경기,시흥시,차대차,기타,신호위반,교차로,이륜차,화물차
2016090506,10,주간,월,1,0,2,경기,양주시,차대차,진행중 추돌,안전운전 의무 불이행,교차로,화물차,승합차
2016090516,15,주간,월,1,0,0,인천,부평구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016090221,45,야간,금,1,0,0,전남,여수시,차대사람,기타,안전운전 의무 불이행,단일로,승용차,승용차
2016101210,50,주간,수,1,0,0,경기,오산시,차대차,측면직각충돌,안전운전 의무 불이행,교차로,자전거,승용차
2016101005,20,야간,월,1,0,0,경북,안동시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016101018,40,야간,월,1,0,0,경남,산청군,차대사람,차도통행중,안전운전 의무 불이행,단일로,화물차,보행자
2016101814,32,주간,화,1,0,0,경북,경산시,차대차,측면직각충돌,안전운전 의무 불이행,단일로,이륜차,화물차
2016101616,50,주간,일,1,0,0,전남,나주시,차량단독,전도전복,안전운전 의무 불이행,단일로,농기계,
2016101414,0,주간,금,1,0,1,제주,제주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,원동기장치자전거,
2016101418,10,야간,금,1,0,0,강원,영월군,차대차,측면직각충돌,신호위반,교차로,특수차,원동기장치자전거
2016101512,5,주간,토,1,0,0,대전,서구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016101909,2,주간,수,1,0,0,전남,영암군,차대차,측면직각충돌,안전운전 의무 불이행,교차로,화물차,이륜차
2016102416,45,주간,월,1,0,0,전남,영광군,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016102515,15,주간,화,1,0,0,경기,광주시,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016102219,19,야간,토,1,0,0,경북,경산시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016100700,5,야간,금,1,0,0,경남,창원시(통합),차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016093008,14,주간,금,1,0,0,충남,논산시,차대사람,횡단중,안전운전 의무 불이행,단일로,승합차,보행자
2016100300,46,야간,월,1,0,0,인천,연수구,차대차,기타,안전운전 의무 불이행,단일로,승용차,원동기장치자전거
2016091819,20,야간,일,1,0,0,충북,충주시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016091723,2,야간,토,1,0,0,광주,서구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016091716,0,주간,토,1,1,4,강원,홍천군,차대차,정면충돌,중앙선 침범,단일로,승용차,승합차
2016091909,10,주간,월,1,0,0,경기,양주시,차대사람,횡단중,안전운전 의무 불이행,단일로,승합차,보행자
2016092815,10,주간,수,1,0,0,경기,파주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,원동기장치자전거,
2016092314,6,주간,금,1,0,0,경기,평택시,차대차,기타,중앙선 침범,교차로,자전거,특수차
2016092811,48,주간,수,1,0,0,인천,계양구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승용차,
2016092416,45,주간,토,1,0,0,전남,광양시,차대차,측면직각충돌,신호위반,교차로,건설기계,원동기장치자전거
2016092606,25,주간,월,1,0,0,경기,화성시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승용차,
2016092523,30,야간,일,1,0,0,대구,북구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016092613,17,주간,월,1,1,0,충남,부여군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,농기계
2016092805,30,야간,수,1,0,0,충남,천안시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,화물차
2016120903,37,야간,금,1,0,0,서울,종로구,차대사람,횡단중,안전운전 의무 불이행,단일로,건설기계,보행자
2016121715,30,주간,토,1,0,0,전남,여수시,차대사람,횡단중,보행자 보호의무 위반,교차로,화물차,보행자
2016121417,8,주간,수,1,0,0,대구,수성구,차대사람,횡단중,보행자 보호의무 위반,단일로,승용차,보행자
2016121717,25,주간,토,1,0,0,경기,화성시,차대차,정면충돌,신호위반,교차로,승용차,승용차
2016121922,20,야간,월,1,0,0,대구,달성군,차대사람,횡단중,신호위반,단일로,승용차,보행자
2016121907,0,주간,월,1,0,0,경기,안성시,차대차,측면직각충돌,안전운전 의무 불이행,교차로,승용차,자전거
2016121319,0,야간,화,1,0,0,대구,동구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016121915,10,주간,월,1,0,0,전북,고창군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승합차,
2016121406,45,주간,수,1,0,0,광주,광산구,차대차,측면직각충돌,중앙선 침범,단일로,화물차,승용차
2016121602,21,야간,금,1,0,0,경북,포항시,차량단독,전도전복,안전운전 의무 불이행,교차로,화물차,
2016121719,5,야간,토,1,1,0,경북,성주군,차대차,정면충돌,안전운전 의무 불이행,기타/불명,승용차,이륜차
2016100518,30,야간,수,1,0,0,전북,고창군,차대사람,횡단중,과속,교차로,승용차,보행자
2016110814,30,주간,화,1,0,0,경기,연천군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,승용차
2016110815,0,주간,화,1,0,1,경북,구미시,차대차,측면직각충돌,안전운전 의무 불이행,단일로,승용차,승용차
2016110600,25,야간,일,1,0,0,광주,북구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016111017,40,주간,목,1,1,1,충남,청양군,차대차,정면충돌,중앙선 침범,단일로,이륜차,승용차
2016111212,0,주간,토,1,0,0,부산,남구,차량단독,전도전복,안전운전 의무 불이행,교차로,원동기장치자전거,
2016111418,10,야간,월,1,0,0,경북,영양군,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016111708,25,주간,목,1,0,0,경북,안동시,차대사람,횡단중,보행자 보호의무 위반,단일로,화물차,보행자
2016112119,30,야간,월,1,0,0,대전,서구,차대차,정면충돌,안전운전 의무 불이행,교차로,승용차,이륜차
2016110415,20,주간,금,1,0,0,경기,시흥시,차대사람,횡단중,보행자 보호의무 위반,교차로,승용차,보행자
2016110102,18,야간,화,1,0,0,부산,기장군,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016110312,48,주간,목,1,0,0,경기,광주시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,화물차
2016103120,40,야간,월,1,0,0,대구,남구,차대사람,횡단중,안전운전 의무 불이행,교차로,승합차,보행자
2016110309,50,주간,목,2,0,0,경북,포항시,차대차,기타,안전운전 의무 불이행,단일로,화물차,화물차
2016110218,5,야간,수,1,0,0,강원,원주시,차대차,기타,안전운전 의무 불이행,단일로,승용차,승용차
2016110304,5,야간,목,1,0,1,경남,진주시,차대사람,횡단중,안전운전 의무 불이행,단일로,원동기장치자전거,보행자
2016110220,10,야간,수,1,0,0,전북,남원시,차대사람,횡단중,과속,단일로,승용차,보행자
2016103009,57,주간,일,2,0,0,서울,영등포구,차대차,정면충돌,중앙선 침범,단일로,승용차,화물차
2016103104,20,야간,월,1,1,0,충북,청주시,차대차,진행중 추돌,안전운전 의무 불이행,교차로,승용차,화물차
2016121012,50,주간,토,1,2,0,경기,안산시,차대사람,횡단중,신호위반,단일로,승합차,보행자
2016121219,15,야간,월,1,0,1,경기,광주시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,승합차
2016121218,5,야간,월,1,0,0,경북,포항시,차량단독,전도전복,신호위반,단일로,승용차,
2016121206,31,주간,월,1,0,0,경북,청도군,차량단독,전도전복,안전운전 의무 불이행,기타/불명,승용차,
2016120518,10,야간,월,1,1,0,강원,원주시,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,승용차,보행자
2016120919,15,야간,금,1,1,0,전북,군산시,차대차,측면직각충돌,안전운전 의무 불이행,교차로,승용차,화물차
2016121606,45,주간,금,1,0,0,전남,영광군,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016121620,20,야간,금,1,0,0,경남,밀양시,차대사람,길가장자리구역통행중,안전운전 의무 불이행,교차로,화물차,보행자
2016121613,10,주간,금,1,0,0,충남,당진시,차대차,진행중 추돌,안전거리 미확보,단일로,화물차,원동기장치자전거
2016121717,50,주간,토,1,0,0,경북,구미시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016121806,30,주간,일,1,0,0,전북,전주시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,건설기계
2016122006,30,주간,화,1,0,0,경기,이천시,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016120514,53,주간,월,1,0,0,경기,안산시,차대차,기타,안전운전 의무 불이행,단일로,특수차,자전거
2016120506,30,주간,월,1,0,0,경북,문경시,차대사람,횡단중,안전운전 의무 불이행,단일로,화물차,보행자
2016121911,38,주간,월,1,0,0,전남,목포시,차대사람,길가장자리구역통행중,안전운전 의무 불이행,교차로,화물차,보행자
2016121313,30,주간,화,1,0,0,전남,나주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,화물차,
2016121619,10,야간,금,1,0,0,경북,예천군,차대사람,기타,안전운전 의무 불이행,단일로,화물차,보행자
2016121616,30,주간,금,1,1,0,경기,김포시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,승용차
2016100618,58,야간,목,1,0,0,제주,서귀포시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016110823,55,야간,화,1,0,0,서울,노원구,차대차,정면충돌,신호위반,교차로,이륜차,승용차
2016110514,30,주간,토,1,0,2,서울,영등포구,차대차,진행중 추돌,안전거리 미확보,기타/불명,이륜차,승용차
2016110621,40,야간,일,1,0,0,울산,북구,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016110909,58,주간,수,1,0,0,경남,고성군,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016111321,30,야간,일,1,0,0,울산,동구,차대차,기타,직진 및 우회전차의 통행방해,교차로,화물차,이륜차
2016111410,25,주간,월,1,0,0,경북,경주시,차대사람,횡단중,안전운전 의무 불이행,단일로,화물차,보행자
2016111919,20,야간,토,1,0,1,충북,청주시,차대차,정면충돌,안전운전 의무 불이행,교차로,승용차,이륜차
2016111302,52,야간,일,1,0,0,세종,세종,차대사람,횡단중,안전운전 의무 불이행,교차로,화물차,보행자
2016111713,20,주간,목,1,0,0,부산,사상구,차대차,측면직각충돌,신호위반,교차로,건설기계,자전거
2016111321,34,야간,일,1,0,0,제주,제주시,차대사람,횡단중,과속,단일로,승용차,보행자
2016111823,10,야간,금,1,0,0,경기,연천군,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016112219,31,야간,화,1,0,0,전북,김제시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016112511,50,주간,금,1,0,0,경남,거제시,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016112205,40,야간,화,1,0,0,전남,보성군,차대사람,차도통행중,안전운전 의무 불이행,단일로,화물차,보행자
2016112319,50,야간,수,1,0,0,경기,고양시,차대사람,차도통행중,안전운전 의무 불이행,교차로,승용차,보행자
2016112315,30,주간,수,1,0,0,전남,순천시,차량단독,전도전복,안전운전 의무 불이행,단일로,건설기계,
2016112113,20,주간,월,1,0,0,충북,충주시,차대차,측면직각충돌,안전운전 의무 불이행,기타/불명,승용차,승용차
2016112110,5,주간,월,1,0,0,대구,달서구,차대차,측면직각충돌,부당한 회전,단일로,이륜차,화물차
2016112023,54,야간,일,1,0,0,제주,서귀포시,차량단독,공작물충돌,중앙선 침범,단일로,승용차,
2016112018,10,야간,일,1,0,0,전북,순창군,차대사람,횡단중,보행자 보호의무 위반,단일로,화물차,보행자
2016110319,0,야간,목,1,0,0,경북,안동시,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,화물차,보행자
2016110100,45,야간,화,1,0,0,충남,논산시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016103003,23,야간,일,1,1,0,경북,경주시,차대차,정면충돌,안전운전 의무 불이행,단일로,승용차,건설기계
2016110119,0,야간,화,1,2,0,전북,남원시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,화물차
2016103003,0,야간,일,1,0,0,경기,화성시,차대차,기타,안전운전 의무 불이행,단일로,승용차,건설기계
2016121200,34,야간,월,2,2,0,서울,동작구,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,승용차
2016120916,15,주간,금,1,0,0,충남,아산시,차대차,측면직각충돌,안전운전 의무 불이행,단일로,원동기장치자전거,승용차
2016120915,8,주간,금,1,0,3,전남,고흥군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,화물차
2016120621,37,야간,화,1,0,0,경남,거제시,차대사람,횡단중,안전운전 의무 불이행,교차로,승합차,보행자
2016120617,24,주간,화,1,0,2,강원,평창군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,화물차,
2016121321,10,야간,화,1,0,0,경남,창녕군,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016121514,7,주간,목,1,0,0,경기,부천시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,승합차
2016121807,13,주간,일,1,0,0,강원,춘천시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016121304,0,야간,화,1,0,0,충북,제천시,차대사람,횡단중,안전운전 의무 불이행,기타/불명,승용차,보행자
2016121309,41,주간,화,1,0,0,인천,강화군,차대사람,차도통행중,부당한 회전,단일로,화물차,보행자
2016102018,39,야간,목,1,0,2,서울,중구,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,승용차
2016102223,55,야간,토,1,0,0,경기,시흥시,차량단독,전도전복,안전운전 의무 불이행,단일로,원동기장치자전거,
2016102316,35,주간,일,1,0,0,전남,광양시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,원동기장치자전거
2016102405,40,야간,월,2,0,0,경북,안동시,차대사람,횡단중,보행자 보호의무 위반,단일로,승용차,보행자
2016102518,5,야간,화,1,0,0,경기,양평군,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016102116,35,주간,금,1,0,0,강원,철원군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,건설기계
2016091603,28,야간,금,1,0,0,경기,과천시,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016091521,45,야간,목,1,0,1,경남,거제시,차량단독,전도전복,안전운전 의무 불이행,교차로,승용차,
2016092121,0,야간,수,1,0,0,충북,청주시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016092205,55,야간,목,1,0,0,경북,영양군,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016092613,45,주간,월,1,0,0,강원,화천군,차량단독,도로이탈 기타,안전운전 의무 불이행,단일로,이륜차,
2016092304,30,야간,금,1,0,0,대구,중구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016092310,10,주간,금,1,0,0,부산,사하구,차대차,진행중 추돌,안전운전 의무 불이행,단일로,건설기계,자전거
2016092806,10,주간,수,1,0,0,경기,수원시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016092419,50,야간,토,1,1,0,대구,달서구,차대차,기타,교차로 통행방법 위반,교차로,승용차,이륜차
2016092619,17,야간,월,1,0,0,인천,동구,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016092220,50,야간,목,1,0,0,제주,제주시,차대사람,횡단중,과속,단일로,승용차,보행자
2016092321,13,야간,금,1,0,0,광주,남구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016090301,15,야간,토,1,0,0,서울,광진구,차대사람,횡단중,안전운전 의무 불이행,단일로,승합차,보행자
2016090123,45,야간,목,1,0,0,경남,김해시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,화물차
2016090109,10,주간,목,1,0,0,강원,횡성군,차량단독,기타,안전운전 의무 불이행,단일로,화물차,
2016101310,55,주간,목,1,0,0,충북,청주시,차대사람,횡단중,보행자 보호의무 위반,단일로,승용차,보행자
2016101221,19,야간,수,1,0,0,서울,중랑구,차대사람,차도통행중,안전운전 의무 불이행,단일로,승용차,보행자
2016100916,35,주간,일,1,0,0,경북,안동시,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016101005,15,야간,월,1,0,0,광주,광산구,차대차,기타,신호위반,교차로,승용차,승합차
2016101406,40,주간,금,1,0,2,서울,강남구,차대차,측면직각충돌,중앙선 침범,단일로,승용차,승용차
2016100719,13,야간,금,1,0,0,서울,서대문구,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016101119,11,야간,화,1,0,0,경남,밀양시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016101704,58,야간,월,1,0,0,대전,대덕구,차대사람,길가장자리구역통행중,과속,교차로,승용차,보행자
2016101420,25,야간,금,1,0,0,제주,제주시,차대사람,차도통행중,안전운전 의무 불이행,단일로,승용차,보행자
